,score,pipeline,n_dr,thres,subject,session,channels,n_sessions,FreqBand,dataset,fmin,fmax,samples,time,split
131,0.3125,CSP+optSVM,25,0.0,2,session_0,25,1,defaultBand,004-2015,8,35,80,0.0,1
132,0.375,CSP+optSVM,25,0.0,2,session_0,25,1,defaultBand,004-2015,8,35,80,0.0,2
133,0.375,CSP+optSVM,25,0.0,2,session_0,25,1,defaultBand,004-2015,8,35,80,0.0,3
134,0.4375,CSP+optSVM,25,0.0,2,session_0,25,1,defaultBand,004-2015,8,35,80,0.0,4
135,0.25,FgMDM,25,0.0,2,session_0,25,1,defaultBand,004-2015,8,35,80,0.0,0
136,0.3125,FgMDM,25,0.0,2,session_0,25,1,defaultBand,004-2015,8,35,80,0.0,1
137,0.4375,FgMDM,25,0.0,2,session_0,25,1,defaultBand,004-2015,8,35,80,0.0,2
138,0.25,FgMDM,25,0.0,2,session_0,25,1,defaultBand,004-2015,8,35,80,0.0,3
139,0.5,FgMDM,25,0.0,2,session_0,25,1,defaultBand,004-2015,8,35,80,0.0,4
140,0.625,ensemble-DR,25,0.0,2,session_0,25,1,defaultBand,004-2015,8,35,80,0.0,0
141,0.4375,cov+elasticnet,25,0.0,2,session_0,25,1,defaultBand,004-2015,8,35,80,0.0,0
142,0.4375,imcoh+DR+elasticnet,5,0.05,2,session_0,25,1,defaultBand,004-2015,8,35,80,0.0,0
143,0.4375,instantaneous+DR+elasticnet,2,0.05,2,session_0,25,1,defaultBand,004-2015,8,35,80,0.0,0
144,0.5625,ensemble-DR,25,0.0,2,session_0,25,1,defaultBand,004-2015,8,35,80,0.0,1
145,0.5,cov+elasticnet,25,0.0,2,session_0,25,1,defaultBand,004-2015,8,35,80,0.0,1
146,0.3125,imcoh+DR+elasticnet,2,0.05,2,session_0,25,1,defaultBand,004-2015,8,35,80,0.0,1
147,0.25,instantaneous+DR+elasticnet,2,0.05,2,session_0,25,1,defaultBand,004-2015,8,35,80,0.0,1
148,0.5,ensemble-DR,25,0.0,2,session_0,25,1,defaultBand,004-2015,8,35,80,0.0,2
149,0.4375,cov+elasticnet,25,0.0,2,session_0,25,1,defaultBand,004-2015,8,35,80,0.0,2
150,0.5,imcoh+DR+elasticnet,5,0.05,2,session_0,25,1,defaultBand,004-2015,8,35,80,0.0,2
151,0.4375,instantaneous+DR+elasticnet,5,0.05,2,session_0,25,1,defaultBand,004-2015,8,35,80,0.0,2
152,0.625,ensemble-DR,25,0.0,2,session_0,25,1,defaultBand,004-2015,8,35,80,0.0,3
153,0.375,cov+elasticnet,25,0.0,2,session_0,25,1,defaultBand,004-2015,8,35,80,0.0,3
154,0.375,imcoh+DR+elasticnet,7,0.05,2,session_0,25,1,defaultBand,004-2015,8,35,80,0.0,3
155,0.5,instantaneous+DR+elasticnet,5,0.05,2,session_0,25,1,defaultBand,004-2015,8,35,80,0.0,3
156,0.6875,ensemble-DR,25,0.0,2,session_0,25,1,defaultBand,004-2015,8,35,80,0.0,4
157,0.3125,cov+elasticnet,25,0.0,2,session_0,25,1,defaultBand,004-2015,8,35,80,0.0,4
158,0.4375,imcoh+DR+elasticnet,5,0.05,2,session_0,25,1,defaultBand,004-2015,8,35,80,0.0,4
159,0.5625,instantaneous+DR+elasticnet,7,0.05,2,session_0,25,1,defaultBand,004-2015,8,35,80,0.0,4
160,0.4375,ensemble-noDR,25,0.0,2,session_0,25,1,defaultBand,004-2015,8,35,80,0.0,0
161,0.4375,cov+elasticnet,25,0.0,2,session_0,25,1,defaultBand,004-2015,8,35,80,0.0,0
162,0.3125,imcoh+elasticnet,25,0.0,2,session_0,25,1,defaultBand,004-2015,8,35,80,0.0,0
163,0.5625,instantaneous+elasticnet,25,0.0,2,session_0,25,1,defaultBand,004-2015,8,35,80,0.0,0
164,0.625,ensemble-noDR,25,0.0,2,session_0,25,1,defaultBand,004-2015,8,35,80,0.0,1
165,0.5,cov+elasticnet,25,0.0,2,session_0,25,1,defaultBand,004-2015,8,35,80,0.0,1
166,0.3125,imcoh+elasticnet,25,0.0,2,session_0,25,1,defaultBand,004-2015,8,35,80,0.0,1
167,0.375,instantaneous+elasticnet,25,0.0,2,session_0,25,1,defaultBand,004-2015,8,35,80,0.0,1
168,0.625,ensemble-noDR,25,0.0,2,session_0,25,1,defaultBand,004-2015,8,35,80,0.0,2
169,0.4375,cov+elasticnet,25,0.0,2,session_0,25,1,defaultBand,004-2015,8,35,80,0.0,2
170,0.5625,imcoh+elasticnet,25,0.0,2,session_0,25,1,defaultBand,004-2015,8,35,80,0.0,2
171,0.375,instantaneous+elasticnet,25,0.0,2,session_0,25,1,defaultBand,004-2015,8,35,80,0.0,2
172,0.5625,ensemble-noDR,25,0.0,2,session_0,25,1,defaultBand,004-2015,8,35,80,0.0,3
173,0.375,cov+elasticnet,25,0.0,2,session_0,25,1,defaultBand,004-2015,8,35,80,0.0,3
174,0.25,imcoh+elasticnet,25,0.0,2,session_0,25,1,defaultBand,004-2015,8,35,80,0.0,3
175,0.5,instantaneous+elasticnet,25,0.0,2,session_0,25,1,defaultBand,004-2015,8,35,80,0.0,3
176,0.6875,ensemble-noDR,25,0.0,2,session_0,25,1,defaultBand,004-2015,8,35,80,0.0,4
177,0.3125,cov+elasticnet,25,0.0,2,session_0,25,1,defaultBand,004-2015,8,35,80,0.0,4
178,0.375,imcoh+elasticnet,25,0.0,2,session_0,25,1,defaultBand,004-2015,8,35,80,0.0,4
179,0.3125,instantaneous+elasticnet,25,0.0,2,session_0,25,1,defaultBand,004-2015,8,35,80,0.0,4
180,0.75,TRCSP+LDA,25,0.0,2,session_0,25,1,defaultBand,004-2015,8,35,80,0.0,0
181,0.5,TRCSP+LDA,25,0.0,2,session_0,25,1,defaultBand,004-2015,8,35,80,0.0,1
182,0.5,TRCSP+LDA,25,0.0,2,session_0,25,1,defaultBand,004-2015,8,35,80,0.0,2
183,0.5625,TRCSP+LDA,25,0.0,2,session_0,25,1,defaultBand,004-2015,8,35,80,0.0,3
184,0.625,TRCSP+LDA,25,0.0,2,session_0,25,1,defaultBand,004-2015,8,35,80,0.0,4
185,0.75,RegCSP+shLDA,25,0.0,2,session_0,25,1,defaultBand,004-2015,8,35,80,0.0,0
186,0.5,RegCSP+shLDA,25,0.0,2,session_0,25,1,defaultBand,004-2015,8,35,80,0.0,1
187,0.5,RegCSP+shLDA,25,0.0,2,session_0,25,1,defaultBand,004-2015,8,35,80,0.0,2
188,0.625,RegCSP+shLDA,25,0.0,2,session_0,25,1,defaultBand,004-2015,8,35,80,0.0,3
189,0.625,RegCSP+shLDA,25,0.0,2,session_0,25,1,defaultBand,004-2015,8,35,80,0.0,4
190,0.6875,CSP+optSVM,25,0.0,2,session_0,25,1,defaultBand,004-2015,8,35,80,0.0,0
191,0.4375,CSP+optSVM,25,0.0,2,session_0,25,1,defaultBand,004-2015,8,35,80,0.0,1
192,0.5625,CSP+optSVM,25,0.0,2,session_0,25,1,defaultBand,004-2015,8,35,80,0.0,2
193,0.625,CSP+optSVM,25,0.0,2,session_0,25,1,defaultBand,004-2015,8,35,80,0.0,3
194,0.625,CSP+optSVM,25,0.0,2,session_0,25,1,defaultBand,004-2015,8,35,80,0.0,4
195,0.5,FgMDM,25,0.0,2,session_0,25,1,defaultBand,004-2015,8,35,80,0.0,0
196,0.375,FgMDM,25,0.0,2,session_0,25,1,defaultBand,004-2015,8,35,80,0.0,1
197,0.5625,FgMDM,25,0.0,2,session_0,25,1,defaultBand,004-2015,8,35,80,0.0,2
198,0.5,FgMDM,25,0.0,2,session_0,25,1,defaultBand,004-2015,8,35,80,0.0,3
199,0.375,FgMDM,25,0.0,2,session_0,25,1,defaultBand,004-2015,8,35,80,0.0,4
200,0.375,ensemble-DR,25,0.0,2,session_0,25,1,defaultBand,004-2015,8,35,80,0.0,0
201,0.5625,cov+elasticnet,25,0.0,2,session_0,25,1,defaultBand,004-2015,8,35,80,0.0,0
202,0.5,imcoh+DR+elasticnet,7,0.05,2,session_0,25,1,defaultBand,004-2015,8,35,80,0.0,0
203,0.6875,instantaneous+DR+elasticnet,2,0.05,2,session_0,25,1,defaultBand,004-2015,8,35,80,0.0,0
204,0.4375,ensemble-DR,25,0.0,2,session_0,25,1,defaultBand,004-2015,8,35,80,0.0,1
205,0.4375,cov+elasticnet,25,0.0,2,session_0,25,1,defaultBand,004-2015,8,35,80,0.0,1
206,0.25,imcoh+DR+elasticnet,2,0.05,2,session_0,25,1,defaultBand,004-2015,8,35,80,0.0,1
207,0.5625,instantaneous+DR+elasticnet,7,0.05,2,session_0,25,1,defaultBand,004-2015,8,35,80,0.0,1
208,0.625,ensemble-DR,25,0.0,2,session_0,25,1,defaultBand,004-2015,8,35,80,0.0,2
209,0.5625,cov+elasticnet,25,0.0,2,session_0,25,1,defaultBand,004-2015,8,35,80,0.0,2
210,0.25,imcoh+DR+elasticnet,7,0.05,2,session_0,25,1,defaultBand,004-2015,8,35,80,0.0,2
211,0.625,instantaneous+DR+elasticnet,2,0.05,2,session_0,25,1,defaultBand,004-2015,8,35,80,0.0,2
212,0.5625,ensemble-DR,25,0.0,2,session_0,25,1,defaultBand,004-2015,8,35,80,0.0,3
213,0.625,cov+elasticnet,25,0.0,2,session_0,25,1,defaultBand,004-2015,8,35,80,0.0,3
214,0.5,imcoh+DR+elasticnet,2,0.05,2,session_0,25,1,defaultBand,004-2015,8,35,80,0.0,3
215,0.6875,instantaneous+DR+elasticnet,7,0.05,2,session_0,25,1,defaultBand,004-2015,8,35,80,0.0,3
216,0.625,ensemble-DR,25,0.0,2,session_0,25,1,defaultBand,004-2015,8,35,80,0.0,4
217,0.625,cov+elasticnet,25,0.0,2,session_0,25,1,defaultBand,004-2015,8,35,80,0.0,4
218,0.3125,imcoh+DR+elasticnet,2,0.05,2,session_0,25,1,defaultBand,004-2015,8,35,80,0.0,4
219,0.5625,instantaneous+DR+elasticnet,7,0.05,2,session_0,25,1,defaultBand,004-2015,8,35,80,0.0,4
220,0.4375,ensemble-noDR,25,0.0,2,session_0,25,1,defaultBand,004-2015,8,35,80,0.0,0
221,0.5625,cov+elasticnet,25,0.0,2,session_0,25,1,defaultBand,004-2015,8,35,80,0.0,0
222,0.4375,imcoh+elasticnet,25,0.0,2,session_0,25,1,defaultBand,004-2015,8,35,80,0.0,0
223,0.625,instantaneous+elasticnet,25,0.0,2,session_0,25,1,defaultBand,004-2015,8,35,80,0.0,0
224,0.4375,ensemble-noDR,25,0.0,2,session_0,25,1,defaultBand,004-2015,8,35,80,0.0,1
225,0.4375,cov+elasticnet,25,0.0,2,session_0,25,1,defaultBand,004-2015,8,35,80,0.0,1
226,0.3125,imcoh+elasticnet,25,0.0,2,session_0,25,1,defaultBand,004-2015,8,35,80,0.0,1
227,0.4375,instantaneous+elasticnet,25,0.0,2,session_0,25,1,defaultBand,004-2015,8,35,80,0.0,1
228,0.6875,ensemble-noDR,25,0.0,2,session_0,25,1,defaultBand,004-2015,8,35,80,0.0,2
229,0.5625,cov+elasticnet,25,0.0,2,session_0,25,1,defaultBand,004-2015,8,35,80,0.0,2
230,0.3125,imcoh+elasticnet,25,0.0,2,session_0,25,1,defaultBand,004-2015,8,35,80,0.0,2
231,0.5625,instantaneous+elasticnet,25,0.0,2,session_0,25,1,defaultBand,004-2015,8,35,80,0.0,2
232,0.4375,ensemble-noDR,25,0.0,2,session_0,25,1,defaultBand,004-2015,8,35,80,0.0,3
233,0.625,cov+elasticnet,25,0.0,2,session_0,25,1,defaultBand,004-2015,8,35,80,0.0,3
234,0.5,imcoh+elasticnet,25,0.0,2,session_0,25,1,defaultBand,004-2015,8,35,80,0.0,3
235,0.75,instantaneous+elasticnet,25,0.0,2,session_0,25,1,defaultBand,004-2015,8,35,80,0.0,3
236,0.5625,ensemble-noDR,25,0.0,2,session_0,25,1,defaultBand,004-2015,8,35,80,0.0,4
237,0.625,cov+elasticnet,25,0.0,2,session_0,25,1,defaultBand,004-2015,8,35,80,0.0,4
238,0.5,imcoh+elasticnet,25,0.0,2,session_0,25,1,defaultBand,004-2015,8,35,80,0.0,4
239,0.5625,instantaneous+elasticnet,25,0.0,2,session_0,25,1,defaultBand,004-2015,8,35,80,0.0,4
240,0.8125,TRCSP+LDA,27,0.0,3,session_0,27,1,defaultBand,004-2015,8,35,80,0.0,0
241,0.75,TRCSP+LDA,27,0.0,3,session_0,27,1,defaultBand,004-2015,8,35,80,0.0,1
242,0.5,TRCSP+LDA,27,0.0,3,session_0,27,1,defaultBand,004-2015,8,35,80,0.0,2
243,0.625,TRCSP+LDA,27,0.0,3,session_0,27,1,defaultBand,004-2015,8,35,80,0.0,3
244,0.4375,TRCSP+LDA,27,0.0,3,session_0,27,1,defaultBand,004-2015,8,35,80,0.0,4
245,0.5,RegCSP+shLDA,27,0.0,3,session_0,27,1,defaultBand,004-2015,8,35,80,0.0,0
246,0.5,RegCSP+shLDA,27,0.0,3,session_0,27,1,defaultBand,004-2015,8,35,80,0.0,1
247,0.375,RegCSP+shLDA,27,0.0,3,session_0,27,1,defaultBand,004-2015,8,35,80,0.0,2
248,0.5,RegCSP+shLDA,27,0.0,3,session_0,27,1,defaultBand,004-2015,8,35,80,0.0,3
